epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,14931.5,2.07849,2.09782,1.15603,0.50395,0.21292,0.22344,0.13052,2.09787,2.12991,1.14571,0.00029705,0.00029705,0.00029705
43,15285.7,2.04285,2.03877,1.14773,0.56988,0.20727,0.21931,0.12767,2.07198,2.12807,1.14844,0.0002921,0.0002921,0.0002921
44,15634.4,2.07318,2.07903,1.15121,0.59318,0.20821,0.22577,0.13139,2.07802,2.09906,1.1554,0.00028715,0.00028715,0.00028715
45,15989.1,2.04876,2.01069,1.13844,0.53474,0.21793,0.23129,0.13404,2.06376,2.11,1.14761,0.0002822,0.0002822,0.0002822
46,16337.2,2.00561,1.99144,1.13742,0.54665,0.22647,0.23499,0.13621,2.06868,2.06526,1.14587,0.00027725,0.00027725,0.00027725
47,16689.9,2.05891,2.00532,1.13476,0.61305,0.2155,0.23386,0.1367,2.06727,2.08209,1.14167,0.0002723,0.0002723,0.0002723
48,17041.9,2.03874,1.99483,1.1434,0.55668,0.22457,0.2362,0.13718,2.05783,2.12634,1.14349,0.00026735,0.00026735,0.00026735
49,17400.4,2.02295,1.93573,1.12575,0.5299,0.22708,0.23433,0.1381,2.06041,2.0564,1.14461,0.0002624,0.0002624,0.0002624
50,17743.3,2.0306,2.0093,1.13517,0.5307,0.23153,0.24394,0.14259,2.03662,2.01581,1.13779,0.00025745,0.00025745,0.00025745
51,18088.8,2.02448,1.96672,1.12806,0.55237,0.22128,0.23168,0.13717,2.0468,2.04246,1.13933,0.0002525,0.0002525,0.0002525
52,18435.5,2.00863,1.93142,1.12283,0.53846,0.22662,0.2395,0.13893,2.04428,2.02145,1.1377,0.00024755,0.00024755,0.00024755
53,18785.6,2.00978,1.93601,1.12265,0.55257,0.22618,0.24152,0.14243,2.03562,2.07264,1.13561,0.0002426,0.0002426,0.0002426
54,19137.9,1.9922,1.91925,1.11294,0.54209,0.22723,0.2429,0.14502,2.0234,2.0415,1.12921,0.00023765,0.00023765,0.00023765
55,19493,2.02867,1.9448,1.12056,0.55556,0.22099,0.24125,0.143,2.03086,2.03186,1.14353,0.0002327,0.0002327,0.0002327
56,19834.9,1.98818,1.89512,1.12264,0.55422,0.22895,0.24628,0.14506,2.02133,2.04138,1.13009,0.00022775,0.00022775,0.00022775
57,20179,1.96895,1.88628,1.12083,0.55305,0.22577,0.24218,0.14479,2.03126,2.03142,1.12907,0.0002228,0.0002228,0.0002228
58,20527,1.96985,1.85933,1.11037,0.54978,0.22349,0.24316,0.14545,2.02531,2.01305,1.13458,0.00021785,0.00021785,0.00021785
59,20869,1.97374,1.8475,1.11197,0.53278,0.22228,0.23785,0.14325,2.03969,2.20497,1.12625,0.0002129,0.0002129,0.0002129
60,21211.2,1.97557,1.90866,1.12023,0.54059,0.22913,0.24401,0.14806,2.0092,2.01464,1.11766,0.00020795,0.00020795,0.00020795
61,21559.1,1.94408,1.79326,1.10424,0.54089,0.23792,0.25434,0.15197,2.00413,1.99906,1.11413,0.000203,0.000203,0.000203
62,21905.5,1.94415,1.81348,1.09789,0.55888,0.23955,0.25976,0.15465,1.99009,1.94668,1.11919,0.00019805,0.00019805,0.00019805
63,22255.7,1.96335,1.87157,1.12374,0.58011,0.23187,0.25594,0.1533,1.99349,1.9706,1.11537,0.0001931,0.0001931,0.0001931
64,22612.7,1.98502,1.85965,1.10601,0.59407,0.23054,0.2622,0.15783,1.97934,1.96363,1.11586,0.00018815,0.00018815,0.00018815
65,22978.3,1.9265,1.81457,1.10871,0.55327,0.23829,0.25699,0.15542,1.9898,1.95313,1.1203,0.0001832,0.0001832,0.0001832
66,23339.9,1.95803,1.80435,1.09921,0.54991,0.23375,0.25096,0.15295,1.99351,2.00377,1.1255,0.00017825,0.00017825,0.00017825
67,23699.7,1.95478,1.8202,1.10307,0.57495,0.23596,0.25976,0.15568,1.98476,1.90914,1.11232,0.0001733,0.0001733,0.0001733
68,24062.9,1.96021,1.84251,1.1004,0.56787,0.2406,0.26142,0.15756,1.97838,1.96208,1.11093,0.00016835,0.00016835,0.00016835
69,24424.5,1.9407,1.76415,1.09405,0.60268,0.24234,0.26995,0.16063,1.9776,1.92996,1.11064,0.0001634,0.0001634,0.0001634
70,24790.5,1.94556,1.78508,1.09826,0.58961,0.24437,0.27292,0.16389,1.96989,1.893,1.10933,0.00015845,0.00015845,0.00015845
71,25152.4,1.94656,1.76722,1.09307,0.53605,0.24155,0.26993,0.16286,1.96981,1.9323,1.10849,0.0001535,0.0001535,0.0001535
72,25513.3,1.90898,1.76423,1.10414,0.63356,0.23919,0.27305,0.16309,1.96447,1.90279,1.11031,0.00014855,0.00014855,0.00014855
73,25878.9,1.93192,1.75063,1.09395,0.58466,0.2342,0.26454,0.15903,1.97931,1.90602,1.10654,0.0001436,0.0001436,0.0001436
74,26237.6,1.9213,1.73751,1.09772,0.50556,0.25108,0.26969,0.16394,1.96697,1.91348,1.10633,0.00013865,0.00013865,0.00013865
75,26590.5,1.9188,1.74539,1.09418,0.53032,0.25109,0.273,0.1672,1.96159,1.89057,1.10828,0.0001337,0.0001337,0.0001337
76,26948.7,1.89991,1.71763,1.08436,0.59816,0.25573,0.27946,0.16789,1.9614,1.90536,1.10636,0.00012875,0.00012875,0.00012875
77,27316.1,1.91848,1.72131,1.09373,0.58316,0.2508,0.2822,0.1709,1.95836,1.88512,1.10861,0.0001238,0.0001238,0.0001238
78,27670.6,1.90079,1.70694,1.08777,0.57968,0.24938,0.27687,0.16732,1.95811,1.88625,1.10609,0.00011885,0.00011885,0.00011885
79,28029.5,1.87535,1.71676,1.08906,0.54725,0.25059,0.27221,0.16396,1.9642,1.91303,1.10524,0.0001139,0.0001139,0.0001139
80,28391.3,1.94168,1.72509,1.08906,0.58534,0.24009,0.26897,0.16377,1.95778,1.90544,1.10227,0.00010895,0.00010895,0.00010895
81,28750.1,1.88259,1.69392,1.08899,0.5812,0.24034,0.27038,0.16451,1.94973,1.9162,1.10263,0.000104,0.000104,0.000104
82,29099.7,1.90259,1.70279,1.09444,0.5458,0.25316,0.2758,0.16625,1.95515,1.90647,1.10395,9.905e-05,9.905e-05,9.905e-05
83,29457.6,1.92223,1.69625,1.07852,0.57997,0.2484,0.2771,0.16831,1.94834,1.87692,1.09758,9.41e-05,9.41e-05,9.41e-05
84,29817.4,1.90715,1.69604,1.08253,0.62357,0.25041,0.28145,0.16912,1.95134,1.89488,1.10456,8.915e-05,8.915e-05,8.915e-05
85,30173.9,1.89857,1.69373,1.08589,0.58908,0.25548,0.28484,0.17172,1.94938,1.87591,1.10078,8.42e-05,8.42e-05,8.42e-05
86,30533.8,1.92316,1.69062,1.07874,0.57885,0.25714,0.28288,0.1712,1.94481,1.85322,1.10222,7.925e-05,7.925e-05,7.925e-05
87,30888.4,1.90924,1.72143,1.08836,0.57093,0.25094,0.27593,0.16762,1.94251,1.88659,1.10418,7.43e-05,7.43e-05,7.43e-05
88,31239.3,1.87057,1.69751,1.07808,0.58469,0.25104,0.28267,0.17277,1.9466,1.87889,1.10153,6.935e-05,6.935e-05,6.935e-05
89,31596.5,1.89621,1.63618,1.07817,0.59987,0.25159,0.28417,0.1716,1.94953,1.85725,1.10333,6.44e-05,6.44e-05,6.44e-05
90,31959.5,1.86437,1.61292,1.08169,0.58732,0.25409,0.28646,0.17377,1.94477,1.84607,1.09726,5.945e-05,5.945e-05,5.945e-05
91,32241.2,1.93869,1.9704,1.08908,0.54015,0.26218,0.28461,0.17048,1.9598,1.89637,1.09853,5.45e-05,5.45e-05,5.45e-05
92,32519.7,1.9299,1.94078,1.08921,0.52625,0.26095,0.27982,0.16941,1.95615,1.92661,1.09924,4.955e-05,4.955e-05,4.955e-05
93,32799,1.93202,1.93186,1.08628,0.53662,0.26735,0.28464,0.17187,1.94934,1.90848,1.10054,4.46e-05,4.46e-05,4.46e-05
94,33079.3,1.92425,1.88571,1.07887,0.5465,0.26059,0.2825,0.17098,1.94791,1.90521,1.09809,3.965e-05,3.965e-05,3.965e-05
95,33359.8,1.92222,1.90401,1.08408,0.53993,0.25792,0.27997,0.16904,1.94901,1.92107,1.09505,3.47e-05,3.47e-05,3.47e-05
96,33638,1.9177,1.88745,1.0865,0.52892,0.2588,0.27937,0.16873,1.95663,1.92191,1.09767,2.975e-05,2.975e-05,2.975e-05
97,33915.6,1.93722,1.88122,1.07732,0.53864,0.25639,0.28354,0.17114,1.9507,1.93126,1.09882,2.48e-05,2.48e-05,2.48e-05
98,34193.5,1.92382,1.8557,1.07656,0.53912,0.25878,0.28391,0.17073,1.94974,1.93786,1.1029,1.985e-05,1.985e-05,1.985e-05
99,34470.7,1.91,1.85186,1.08565,0.52997,0.25632,0.2781,0.16784,1.9538,1.93353,1.10096,1.49e-05,1.49e-05,1.49e-05
100,34748.8,1.90229,1.85807,1.07374,0.54143,0.25298,0.28029,0.16946,1.95373,1.9249,1.0991,9.95e-06,9.95e-06,9.95e-06
