epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,13935.4,1.92683,1.72216,1.13036,0.5634,0.26286,0.28216,0.16087,1.96377,1.83346,1.1299,0.00029705,0.00029705,0.00029705
43,14274.1,1.89311,1.65942,1.12204,0.54441,0.25756,0.27777,0.15813,1.96611,1.80913,1.13545,0.0002921,0.0002921,0.0002921
44,14606.5,1.91293,1.71668,1.1268,0.5605,0.27228,0.2903,0.16927,1.93502,1.75803,1.12933,0.00028715,0.00028715,0.00028715
45,14938.9,1.90747,1.6479,1.12055,0.55217,0.27546,0.2934,0.16915,1.9591,1.80911,1.13824,0.0002822,0.0002822,0.0002822
46,15268.7,1.86007,1.63444,1.11548,0.53726,0.26916,0.28393,0.16712,1.95251,1.76504,1.1276,0.00027725,0.00027725,0.00027725
47,15602.9,1.92101,1.6543,1.11571,0.56,0.27985,0.29225,0.16979,1.94277,1.72035,1.12629,0.0002723,0.0002723,0.0002723
48,15933,1.89938,1.63449,1.12242,0.5702,0.26368,0.29736,0.17364,1.94587,1.74262,1.12877,0.00026735,0.00026735,0.00026735
49,16276.4,1.88384,1.59374,1.1043,0.5332,0.28632,0.29756,0.176,1.91536,1.71349,1.11076,0.0002624,0.0002624,0.0002624
50,16606.9,1.86767,1.64301,1.10519,0.50781,0.29019,0.30303,0.18006,1.90708,1.72542,1.11607,0.00025745,0.00025745,0.00025745
51,16938.7,1.87281,1.60753,1.10048,0.52934,0.28141,0.29703,0.17384,1.92715,1.7918,1.11886,0.0002525,0.0002525,0.0002525
52,17264.6,1.85611,1.57471,1.09506,0.52749,0.29159,0.30447,0.17691,1.91271,1.71996,1.11273,0.00024755,0.00024755,0.00024755
53,17598.9,1.87079,1.57517,1.09652,0.55082,0.28746,0.30663,0.18058,1.92401,1.70619,1.10708,0.0002426,0.0002426,0.0002426
54,17934.5,1.83654,1.54689,1.08201,0.57295,0.27294,0.30314,0.1818,1.92719,1.70713,1.11207,0.00023765,0.00023765,0.00023765
55,18275.9,1.87977,1.58826,1.09365,0.54341,0.29464,0.31334,0.18295,1.9222,1.66791,1.10668,0.0002327,0.0002327,0.0002327
56,18608.9,1.84347,1.56038,1.09609,0.59009,0.30252,0.32443,0.19185,1.88868,1.6532,1.10631,0.00022775,0.00022775,0.00022775
57,18946.5,1.82837,1.53965,1.09424,0.54626,0.29094,0.30942,0.18116,1.91571,1.69884,1.11194,0.0002228,0.0002228,0.0002228
58,19283.2,1.83667,1.52383,1.08933,0.5668,0.2894,0.31314,0.18449,1.90279,1.62955,1.10711,0.00021785,0.00021785,0.00021785
59,19613.4,1.82888,1.50055,1.0851,0.51436,0.30311,0.31527,0.18556,1.90276,1.67527,1.09981,0.0002129,0.0002129,0.0002129
60,19944.5,1.82527,1.53902,1.08945,0.55888,0.29653,0.30972,0.18139,1.89148,1.63835,1.09747,0.00020795,0.00020795,0.00020795
61,20282.1,1.79762,1.47041,1.0776,0.58151,0.29509,0.32179,0.19151,1.88527,1.64144,1.10042,0.000203,0.000203,0.000203
62,20614,1.8019,1.48544,1.06947,0.5756,0.29875,0.33019,0.19704,1.86923,1.60848,1.09662,0.00019805,0.00019805,0.00019805
63,20950.5,1.82688,1.53297,1.09674,0.56535,0.3014,0.32898,0.19463,1.88108,1.64373,1.09601,0.0001931,0.0001931,0.0001931
64,21290.3,1.83818,1.50917,1.07511,0.57779,0.30548,0.33283,0.19828,1.87403,1.61388,1.09503,0.00018815,0.00018815,0.00018815
65,21633.2,1.79202,1.46227,1.07937,0.57253,0.30768,0.33065,0.19713,1.86308,1.60643,1.09372,0.0001832,0.0001832,0.0001832
66,21970.5,1.81006,1.4603,1.0722,0.55216,0.31656,0.33618,0.20214,1.87116,1.62087,1.09758,0.00017825,0.00017825,0.00017825
67,22308.1,1.81471,1.47826,1.07484,0.59042,0.30573,0.33985,0.20246,1.87138,1.60458,1.08697,0.0001733,0.0001733,0.0001733
68,22648.3,1.82229,1.49595,1.07128,0.58271,0.30719,0.33474,0.20031,1.86391,1.59111,1.08697,0.00016835,0.00016835,0.00016835
