epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4092.73,1.35362,1.00282,0.98055,0.54076,0.44827,0.46272,0.28628,1.31065,1.00154,0.98516,0.00900844,0.00900844,0.00900844
43,4188.97,1.34596,0.99499,0.97759,0.56357,0.44949,0.47099,0.29164,1.31587,0.99255,0.98679,0.00896127,0.00896127,0.00896127
44,4285.82,1.35791,1.00335,0.97953,0.55154,0.44971,0.46848,0.28897,1.31015,0.99664,0.98682,0.00891313,0.00891313,0.00891313
45,4382.91,1.35178,0.9976,0.97744,0.55143,0.44969,0.47036,0.29168,1.31466,0.99206,0.98611,0.00886404,0.00886404,0.00886404
46,4480.12,1.35004,0.99194,0.97779,0.55946,0.44831,0.47335,0.29278,1.31014,0.98388,0.98438,0.00881401,0.00881401,0.00881401
47,4577.34,1.34852,0.98872,0.97602,0.55669,0.45083,0.47257,0.29172,1.30958,0.9875,0.98672,0.00876305,0.00876305,0.00876305
48,4674.17,1.33946,0.98569,0.97521,0.55533,0.45115,0.47292,0.29147,1.30931,0.98426,0.9834,0.00871117,0.00871117,0.00871117
49,4770.67,1.34204,0.98497,0.97458,0.55513,0.45217,0.4711,0.29112,1.30897,0.9851,0.98333,0.00865839,0.00865839,0.00865839
50,4867.12,1.34532,0.98578,0.97584,0.56675,0.45631,0.47953,0.29613,1.30504,0.98518,0.98342,0.00860473,0.00860473,0.00860473
51,4963.83,1.33574,0.9795,0.97253,0.55259,0.46216,0.47592,0.29456,1.30575,0.98001,0.98166,0.00855018,0.00855018,0.00855018
52,5061.03,1.33035,0.97411,0.97123,0.55946,0.45732,0.47601,0.29578,1.30618,0.97971,0.98279,0.00849477,0.00849477,0.00849477
53,5158.22,1.34171,0.97994,0.97301,0.56316,0.45795,0.48233,0.29827,1.30576,0.9738,0.9839,0.00843851,0.00843851,0.00843851
54,5255.42,1.34184,0.97384,0.97257,0.54487,0.45554,0.47724,0.29562,1.30406,0.9801,0.98184,0.00838141,0.00838141,0.00838141
55,5351.78,1.32982,0.96821,0.97294,0.55983,0.45986,0.47967,0.29638,1.307,0.97409,0.98132,0.00832349,0.00832349,0.00832349
56,5448.73,1.33385,0.96953,0.97195,0.55264,0.4602,0.48038,0.2976,1.29808,0.97257,0.97968,0.00826477,0.00826477,0.00826477
57,5545.25,1.32994,0.96907,0.97085,0.55522,0.45833,0.47997,0.29829,1.29917,0.97196,0.98144,0.00820525,0.00820525,0.00820525
