epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,195.407,1.64292,2.38268,1.17162,0.38077,0.25643,0.22202,0.12752,1.5029,1.45652,1.13128,0.00199506,0.00199506,0.0820444
2,361.541,1.55855,1.61084,1.11033,0.39069,0.31327,0.27938,0.16368,1.51335,1.43704,1.09719,0.00399482,0.00399482,0.0640442
3,527.42,1.56666,1.47881,1.09804,0.4251,0.33678,0.3275,0.19332,1.45492,1.29907,1.08529,0.0059936,0.0059936,0.046043
4,691.913,1.58115,1.44163,1.09819,0.37543,0.3388,0.30843,0.18347,1.48433,1.30994,1.09151,0.00799067,0.00799067,0.0280401
5,855.229,1.58852,1.42826,1.09879,0.40699,0.3533,0.32873,0.19427,1.4804,1.34593,1.08353,0.0099853,0.0099853,0.0100347
6,1018.53,1.56059,1.38301,1.08219,0.41921,0.35055,0.33027,0.19316,1.48567,1.26107,1.07976,0.00998474,0.00998474,0.00998474
7,1181.24,1.53321,1.32976,1.06781,0.41885,0.35446,0.3449,0.20569,1.44387,1.25227,1.06437,0.00997803,0.00997803,0.00997803
8,1343.51,1.5048,1.27691,1.0603,0.45107,0.37056,0.36176,0.21195,1.43318,1.19362,1.06245,0.00997011,0.00997011,0.00997011
9,1506.06,1.48471,1.23741,1.04973,0.45798,0.37828,0.37378,0.2218,1.42268,1.17006,1.0515,0.00996097,0.00996097,0.00996097
10,1668.51,1.48053,1.21142,1.04709,0.45368,0.39722,0.38274,0.22487,1.41286,1.15837,1.04294,0.00995062,0.00995062,0.00995062
11,1830.78,1.45005,1.17109,1.038,0.47799,0.39563,0.39205,0.23554,1.38786,1.13263,1.03756,0.00993906,0.00993906,0.00993906
12,1993.29,1.44319,1.1496,1.03282,0.48656,0.41266,0.40963,0.24848,1.38567,1.10396,1.03551,0.00992629,0.00992629,0.00992629
13,2156.39,1.44626,1.13774,1.02997,0.47293,0.40884,0.40121,0.24076,1.37972,1.12582,1.03232,0.00991232,0.00991232,0.00991232
14,2318.68,1.42626,1.12436,1.02478,0.49446,0.4016,0.40703,0.24502,1.37207,1.09179,1.02637,0.00989715,0.00989715,0.00989715
15,2481.76,1.42678,1.10614,1.0227,0.49585,0.42434,0.42124,0.25462,1.35783,1.07226,1.02275,0.00988079,0.00988079,0.00988079
