epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,28470.8,2.15901,1.17291,0.90544,0.87644,0.67369,0.75131,0.31156,1.94975,0.98617,0.95943,0.00643101,0.00643101,0.00643101
43,29150.5,2.15796,1.16591,0.90784,0.85239,0.6868,0.75379,0.31202,1.95217,0.97281,0.95637,0.00628101,0.00628101,0.00628101
44,29831,2.16502,1.15715,0.90508,0.8627,0.67982,0.75284,0.31835,1.94786,0.97369,0.95711,0.00612981,0.00612981,0.00612981
45,30516.8,2.15619,1.14977,0.90386,0.87641,0.67737,0.75985,0.31347,1.93268,0.96967,0.9572,0.00597754,0.00597754,0.00597754
46,31199.1,2.156,1.16562,0.90311,0.86803,0.69359,0.75934,0.31232,1.94112,0.97257,0.95415,0.00582435,0.00582435,0.00582435
47,31880.7,2.15193,1.142,0.89787,0.85706,0.68785,0.75592,0.31898,1.91903,0.95882,0.94926,0.0056704,0.0056704,0.0056704
48,32567.6,2.15148,1.1542,0.90691,0.84691,0.69344,0.75677,0.31899,1.92367,0.96051,0.95168,0.00551584,0.00551584,0.00551584
49,33250.2,2.14653,1.13883,0.90515,0.87238,0.68262,0.76038,0.31936,1.93996,0.96524,0.95242,0.00536081,0.00536081,0.00536081
50,33932.6,2.12732,1.12496,0.90375,0.86989,0.69333,0.77348,0.32658,1.91167,0.94362,0.94831,0.00520548,0.00520548,0.00520548
51,34614.6,2.13717,1.1378,0.89919,0.86834,0.6868,0.76707,0.32703,1.90778,0.93852,0.94999,0.00505,0.00505,0.00505
52,35299.6,2.11687,1.12124,0.89611,0.86638,0.69504,0.76783,0.33192,1.90197,0.94309,0.94401,0.00489452,0.00489452,0.00489452
53,35985,2.11293,1.10376,0.89848,0.86866,0.70666,0.77881,0.33196,1.8939,0.93056,0.9432,0.00473919,0.00473919,0.00473919
54,36669.4,2.10236,1.09554,0.89949,0.86468,0.70077,0.76913,0.32683,1.90245,0.93213,0.94625,0.00458416,0.00458416,0.00458416
55,37356.5,2.10676,1.08646,0.89314,0.85884,0.69518,0.76681,0.33,1.89948,0.92966,0.94611,0.0044296,0.0044296,0.0044296
56,38044.6,2.10261,1.09965,0.89238,0.86001,0.69902,0.77303,0.33251,1.89454,0.92919,0.94491,0.00427565,0.00427565,0.00427565
57,38728.2,2.08715,1.07341,0.89384,0.85317,0.70401,0.77351,0.33374,1.88408,0.92073,0.94136,0.00412246,0.00412246,0.00412246
58,39412.3,2.10129,1.08142,0.89196,0.86074,0.70784,0.7775,0.3339,1.88101,0.91949,0.94007,0.00397019,0.00397019,0.00397019
59,40105.8,2.07224,1.06978,0.88974,0.86864,0.70882,0.77729,0.33429,1.88126,0.92081,0.93776,0.00381899,0.00381899,0.00381899
60,40797.8,2.08866,1.07762,0.8875,0.86466,0.70266,0.77801,0.3382,1.86563,0.9161,0.93926,0.00366899,0.00366899,0.00366899
61,41487.3,2.07714,1.06985,0.88421,0.87031,0.70293,0.77874,0.34191,1.87323,0.91768,0.93848,0.00352037,0.00352037,0.00352037
62,42175.9,2.0655,1.06334,0.89204,0.8706,0.70712,0.77877,0.34085,1.86836,0.91948,0.93953,0.00337325,0.00337325,0.00337325
63,42865,2.06208,1.04392,0.88944,0.87714,0.71054,0.78364,0.34276,1.8642,0.91362,0.9379,0.00322778,0.00322778,0.00322778
