epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3977.85,1.35978,1.00807,0.98222,0.54874,0.42725,0.44802,0.27697,1.3199,1.01374,0.98706,0.00955072,0.00955072,0.00955072
43,4071.05,1.35011,1.00085,0.97808,0.5537,0.43574,0.45703,0.27951,1.32709,1.00531,0.9923,0.00952889,0.00952889,0.00952889
44,4165.12,1.35915,1.00254,0.97923,0.54195,0.44354,0.46117,0.28411,1.31707,1.00285,0.98801,0.00950658,0.00950658,0.00950658
45,4258.85,1.35591,1.00149,0.97821,0.5352,0.44025,0.45581,0.28002,1.32077,1.00224,0.98917,0.00948377,0.00948377,0.00948377
46,4353.42,1.3551,0.99903,0.97904,0.55,0.43573,0.459,0.28303,1.3179,0.99494,0.98553,0.00946048,0.00946048,0.00946048
47,4447.57,1.35055,0.9937,0.97726,0.55245,0.43983,0.46295,0.28361,1.32195,0.99693,0.99027,0.00943671,0.00943671,0.00943671
48,4541.85,1.34561,0.99345,0.97718,0.541,0.44522,0.46455,0.28525,1.3177,0.99644,0.98741,0.00941245,0.00941245,0.00941245
49,4635.32,1.34434,0.98819,0.97502,0.54411,0.45013,0.46672,0.28787,1.31884,0.99303,0.98631,0.00938772,0.00938772,0.00938772
50,4728.91,1.34703,0.98561,0.97601,0.56611,0.43399,0.46305,0.28434,1.31897,0.99292,0.98801,0.00936251,0.00936251,0.00936251
51,4823.25,1.3396,0.98436,0.97383,0.54395,0.44844,0.46492,0.28691,1.31163,0.98927,0.98446,0.00933683,0.00933683,0.00933683
52,4917.17,1.33698,0.98155,0.97343,0.54048,0.44926,0.46695,0.2884,1.31759,0.99311,0.98894,0.00931067,0.00931067,0.00931067
53,5011.06,1.34505,0.9854,0.97401,0.54343,0.44765,0.46568,0.28785,1.31757,0.98268,0.98689,0.00928405,0.00928405,0.00928405
54,5104.84,1.34758,0.97952,0.97464,0.55109,0.45036,0.47267,0.29153,1.31271,0.98095,0.98514,0.00925697,0.00925697,0.00925697
55,5198.84,1.33461,0.97525,0.97382,0.55904,0.44261,0.46926,0.28936,1.31603,0.98627,0.98533,0.00922942,0.00922942,0.00922942
56,5292.96,1.33749,0.97552,0.97251,0.55716,0.44964,0.47038,0.29042,1.31587,0.97866,0.98624,0.00920142,0.00920142,0.00920142
