epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,15497.3,2.42045,0.92298,0.73178,0.85267,0.6729,0.72206,0.30514,2.23657,0.8329,0.73853,0.00643101,0.00643101,0.00643101
43,15871.2,2.39681,0.91005,0.73122,0.8483,0.67555,0.72571,0.30682,2.22862,0.82202,0.739,0.00628101,0.00628101,0.00628101
44,16246.7,2.40052,0.92083,0.73273,0.84549,0.66934,0.71847,0.30472,2.24625,0.83239,0.74073,0.00612981,0.00612981,0.00612981
45,16623.2,2.39127,0.91145,0.73737,0.85762,0.66376,0.72036,0.30329,2.25087,0.83731,0.73684,0.00597754,0.00597754,0.00597754
46,16994.8,2.39773,0.90616,0.73216,0.8628,0.6675,0.72626,0.30692,2.21928,0.83582,0.73436,0.00582435,0.00582435,0.00582435
47,17372.4,2.39591,0.90014,0.72746,0.85436,0.67877,0.73185,0.31168,2.22409,0.82653,0.73605,0.0056704,0.0056704,0.0056704
48,17743.1,2.38004,0.89671,0.73068,0.85849,0.67572,0.72392,0.30795,2.22722,0.82398,0.73602,0.00551584,0.00551584,0.00551584
49,18115.6,2.39768,0.90089,0.72869,0.86297,0.68169,0.73858,0.31386,2.20126,0.8177,0.736,0.00536081,0.00536081,0.00536081
50,18490.1,2.36883,0.88904,0.72971,0.86215,0.68131,0.74011,0.3188,2.18402,0.81551,0.73476,0.00520548,0.00520548,0.00520548
51,18865.8,2.35659,0.88423,0.73034,0.85155,0.69134,0.73981,0.31531,2.17761,0.8094,0.7341,0.00505,0.00505,0.00505
52,19242.4,2.36812,0.87723,0.72559,0.85296,0.67947,0.73369,0.31861,2.1855,0.80972,0.73506,0.00489452,0.00489452,0.00489452
53,19616.5,2.34139,0.87506,0.7291,0.86437,0.68313,0.73954,0.32075,2.18263,0.80324,0.73522,0.00473919,0.00473919,0.00473919
54,19990.4,2.33367,0.87889,0.72613,0.86214,0.69003,0.74194,0.31967,2.17797,0.80101,0.73011,0.00458416,0.00458416,0.00458416
55,20364.1,2.34959,0.8791,0.7245,0.87204,0.68645,0.7426,0.32384,2.16844,0.79099,0.73261,0.0044296,0.0044296,0.0044296
56,20739.6,2.33505,0.86875,0.72454,0.87279,0.69029,0.74575,0.32407,2.16342,0.79474,0.73,0.00427565,0.00427565,0.00427565
57,21113.8,2.31594,0.85956,0.72489,0.85896,0.69169,0.74576,0.32393,2.15729,0.78933,0.73102,0.00412246,0.00412246,0.00412246
58,21486,2.31341,0.85287,0.72272,0.86399,0.68981,0.74424,0.32458,2.15426,0.78606,0.73145,0.00397019,0.00397019,0.00397019
59,21860.7,2.30557,0.85498,0.72307,0.87218,0.68226,0.74286,0.32667,2.14144,0.78205,0.73239,0.00381899,0.00381899,0.00381899
60,22235.7,2.29544,0.84739,0.72249,0.86861,0.69015,0.7456,0.32424,2.14761,0.78295,0.72988,0.00366899,0.00366899,0.00366899
61,22613.6,2.29688,0.84389,0.72068,0.85832,0.69448,0.74478,0.32381,2.14259,0.78242,0.7315,0.00352037,0.00352037,0.00352037
62,22992.2,2.28305,0.84017,0.72194,0.86812,0.70104,0.75093,0.33215,2.12897,0.7806,0.72973,0.00337325,0.00337325,0.00337325
63,23370.8,2.2616,0.83843,0.7222,0.87988,0.69693,0.75086,0.33018,2.14195,0.77908,0.73236,0.00322778,0.00322778,0.00322778
64,23747.9,2.26914,0.82705,0.72245,0.87066,0.70512,0.75477,0.33462,2.12046,0.77254,0.73216,0.00308412,0.00308412,0.00308412
65,24122.8,2.28045,0.83753,0.71804,0.87282,0.70112,0.75758,0.33453,2.10944,0.77135,0.73066,0.00294239,0.00294239,0.00294239
66,24497.4,2.24729,0.81996,0.71764,0.88365,0.6921,0.75934,0.33887,2.11338,0.76542,0.73154,0.00280275,0.00280275,0.00280275
67,24873.8,2.27069,0.82163,0.72015,0.87661,0.69797,0.75671,0.33625,2.10351,0.76226,0.73011,0.00266532,0.00266532,0.00266532
68,25249.2,2.24454,0.82127,0.72367,0.87812,0.70112,0.75456,0.33578,2.12047,0.76567,0.73159,0.00253024,0.00253024,0.00253024
69,25625.4,2.2458,0.81778,0.7187,0.87338,0.70635,0.76163,0.3394,2.11168,0.7629,0.73219,0.00239766,0.00239766,0.00239766
70,26002.9,2.2173,0.8132,0.72535,0.87038,0.70575,0.75708,0.33839,2.11427,0.76716,0.73151,0.00226769,0.00226769,0.00226769
71,26393.7,2.12769,0.8012,0.73298,0.8662,0.70635,0.75458,0.33705,2.10195,0.77058,0.72948,0.00214046,0.00214046,0.00214046
72,26780.2,2.1059,0.78674,0.72885,0.86674,0.71082,0.75676,0.33987,2.09732,0.76732,0.73016,0.00201611,0.00201611,0.00201611
73,27165,2.08159,0.78103,0.73313,0.87454,0.70356,0.75864,0.34071,2.10478,0.76445,0.73122,0.00189475,0.00189475,0.00189475
74,27550.9,2.06896,0.77708,0.73246,0.87334,0.703,0.75396,0.34124,2.105,0.75684,0.7296,0.00177651,0.00177651,0.00177651
75,27934.6,2.08169,0.77569,0.72877,0.87553,0.70491,0.75618,0.34014,2.10765,0.7598,0.72943,0.00166149,0.00166149,0.00166149
76,28320,2.06905,0.77346,0.73201,0.86781,0.70251,0.75596,0.34253,2.09731,0.75699,0.72827,0.00154982,0.00154982,0.00154982
77,28708.3,2.05071,0.76404,0.73365,0.88086,0.70391,0.75975,0.34233,2.09638,0.75531,0.72845,0.00144161,0.00144161,0.00144161
78,29098.4,2.04831,0.75567,0.73059,0.87644,0.70147,0.75845,0.34339,2.09607,0.75405,0.72805,0.00133695,0.00133695,0.00133695
79,29483.4,2.0434,0.75934,0.73103,0.86766,0.70509,0.75721,0.3424,2.09799,0.75339,0.72807,0.00123596,0.00123596,0.00123596
80,29868.9,2.04998,0.75714,0.73043,0.87885,0.70415,0.75629,0.34535,2.09416,0.74812,0.72897,0.00113873,0.00113873,0.00113873
81,30249,2.02963,0.74939,0.72973,0.87409,0.70294,0.75292,0.34254,2.09596,0.75114,0.72833,0.00104537,0.00104537,0.00104537
82,30626.4,2.02958,0.75313,0.7293,0.86954,0.70601,0.75712,0.34442,2.09481,0.75253,0.72712,0.000955951,0.000955951,0.000955951
83,31012.2,2.033,0.75213,0.72538,0.87702,0.70391,0.75824,0.34657,2.08585,0.7488,0.72629,0.000870577,0.000870577,0.000870577
84,31395.3,2.01127,0.74493,0.72739,0.87932,0.70221,0.759,0.34411,2.09274,0.74992,0.72641,0.000789327,0.000789327,0.000789327
85,31778.2,2.01234,0.7428,0.72952,0.87497,0.70286,0.75792,0.34417,2.09386,0.75007,0.72678,0.000712282,0.000712282,0.000712282
86,32164,2.0165,0.74107,0.72918,0.87661,0.69937,0.75618,0.34584,2.09194,0.7494,0.72647,0.000639518,0.000639518,0.000639518
87,32549.1,2.00003,0.73713,0.72372,0.8822,0.69658,0.75566,0.34517,2.09096,0.74806,0.72722,0.000571106,0.000571106,0.000571106
88,32936.2,1.99699,0.74116,0.72853,0.88296,0.70042,0.75772,0.34758,2.08646,0.74736,0.72731,0.000507115,0.000507115,0.000507115
89,33323.2,2.00769,0.73754,0.72504,0.88028,0.6983,0.75831,0.34738,2.08621,0.74808,0.72688,0.000447606,0.000447606,0.000447606
90,33706.5,1.98382,0.73037,0.72654,0.87595,0.70426,0.75986,0.34872,2.08478,0.74584,0.72686,0.00039264,0.00039264,0.00039264
91,34090.9,1.99964,0.73475,0.72605,0.8717,0.70221,0.75694,0.34789,2.0816,0.74494,0.7269,0.00034227,0.00034227,0.00034227
92,34475.9,1.98943,0.73116,0.72686,0.87767,0.70144,0.75982,0.3491,2.07841,0.74365,0.72674,0.000296546,0.000296546,0.000296546
93,34861.8,1.98581,0.72713,0.7271,0.87631,0.70255,0.76051,0.34947,2.07567,0.74377,0.72661,0.000255513,0.000255513,0.000255513
94,35244.4,1.96015,0.71833,0.72883,0.87482,0.70519,0.76176,0.34921,2.07558,0.74294,0.72649,0.000219212,0.000219212,0.000219212
95,35626.9,1.95891,0.71875,0.7246,0.86869,0.70454,0.75978,0.34981,2.07402,0.74459,0.72629,0.000187678,0.000187678,0.000187678
96,36013.6,1.95751,0.72609,0.72494,0.8713,0.70496,0.75938,0.34971,2.0736,0.74462,0.72609,0.000160943,0.000160943,0.000160943
97,36395.1,1.97762,0.73056,0.72553,0.86944,0.70775,0.76049,0.34908,2.0736,0.74258,0.72596,0.000139032,0.000139032,0.000139032
98,36778.9,1.97822,0.72321,0.71992,0.86898,0.70601,0.75995,0.34999,2.07368,0.74308,0.72596,0.000121968,0.000121968,0.000121968
99,37163.1,1.94995,0.71394,0.7266,0.87177,0.70502,0.76135,0.35135,2.06995,0.74309,0.72574,0.000109768,0.000109768,0.000109768
100,37545.3,1.993,0.72403,0.72183,0.87379,0.70589,0.76151,0.35047,2.06988,0.74259,0.72577,0.000102443,0.000102443,0.000102443
