epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,855.947,0.63257,30.2311,0.37088,0.02584,0.00349,0.01313,0.00343,3.78743,4.23468,1.51711,0.00199788,0.00199788,0.0820191
2,1654.2,4.10021,2.64133,1.05414,0.31398,0.17109,0.10104,0.02167,3.74467,2.02892,0.9199,0.0039969,0.0039969,0.0640181
3,2446.83,3.66467,2.04598,0.89055,0.462,0.28005,0.23126,0.05956,3.35181,2.05221,0.88348,0.00599202,0.00599202,0.0460132
4,3236.27,3.46799,1.95929,0.84184,0.54584,0.33031,0.30746,0.09252,3.05777,1.75204,0.83276,0.00798031,0.00798031,0.0280015
5,4026.77,3.37091,1.90928,0.81556,0.56583,0.39141,0.37491,0.11512,2.98685,1.78984,0.81278,0.00995885,0.00995885,0.00998008
6,4818.13,3.27713,1.8109,0.81488,0.65185,0.42703,0.42625,0.12968,2.90786,1.49176,0.80744,0.00993906,0.00993906,0.00993906
7,5605.87,3.17496,1.6852,0.79378,0.65799,0.4389,0.44178,0.13148,2.93341,1.39905,0.78434,0.00991232,0.00991232,0.00991232
8,6395.65,3.10876,1.57609,0.79121,0.67513,0.47416,0.47523,0.1486,2.82377,1.34033,0.78365,0.00988079,0.00988079,0.00988079
9,7183.7,3.0516,1.48381,0.77662,0.73508,0.48115,0.51363,0.17597,2.77671,1.27523,0.78116,0.00984449,0.00984449,0.00984449
10,7969.81,3.0159,1.44659,0.78157,0.70737,0.49372,0.4985,0.15742,2.82161,1.25088,0.7813,0.00980345,0.00980345,0.00980345
11,8755.39,2.97859,1.39017,0.7739,0.68555,0.48324,0.50042,0.16022,2.86073,1.25326,0.78047,0.00975773,0.00975773,0.00975773
12,9541.6,2.9462,1.36924,0.77165,0.70742,0.52793,0.52771,0.17666,2.74611,1.22772,0.77375,0.00970736,0.00970736,0.00970736
13,10327.4,2.90788,1.31782,0.76862,0.76003,0.53841,0.56499,0.19292,2.66913,1.16535,0.77008,0.00965239,0.00965239,0.00965239
14,11113,2.91229,1.31768,0.76727,0.76505,0.52409,0.56289,0.19882,2.69716,1.12941,0.76656,0.00959289,0.00959289,0.00959289
15,11899.2,2.88138,1.29556,0.77033,0.74777,0.53771,0.57121,0.20286,2.66723,1.12469,0.76229,0.00952889,0.00952889,0.00952889
16,12686.5,2.85993,1.24461,0.76575,0.75988,0.54958,0.57418,0.2057,2.63199,1.07788,0.76624,0.00946048,0.00946048,0.00946048
17,13473.6,2.84735,1.22004,0.75649,0.77556,0.55261,0.59045,0.21183,2.60641,1.04213,0.76262,0.00938772,0.00938772,0.00938772
18,14261.8,2.82036,1.19263,0.7565,0.81118,0.5685,0.60597,0.21829,2.60559,1.03382,0.75974,0.00931067,0.00931067,0.00931067
19,15050.2,2.81403,1.19799,0.76297,0.78362,0.56524,0.59007,0.21092,2.64027,1.03412,0.76458,0.00922942,0.00922942,0.00922942
20,15838.2,2.82209,1.18663,0.75769,0.8047,0.56972,0.61004,0.22611,2.56203,1.02085,0.76047,0.00914405,0.00914405,0.00914405
21,16627,2.80875,1.18501,0.75868,0.80759,0.57891,0.60653,0.22197,2.5833,0.99677,0.76557,0.00905463,0.00905463,0.00905463
22,17415.7,2.79931,1.17088,0.7576,0.81445,0.59532,0.62962,0.23103,2.5623,1.01203,0.76021,0.00896127,0.00896127,0.00896127
23,18206.4,2.79222,1.15659,0.75241,0.81666,0.58205,0.62492,0.22876,2.56182,0.98734,0.75827,0.00886404,0.00886404,0.00886404
24,19002.4,2.76041,1.12861,0.75082,0.81234,0.5852,0.62407,0.22733,2.58174,0.98822,0.75753,0.00876305,0.00876305,0.00876305
25,19798.1,2.7627,1.13248,0.76211,0.80196,0.58396,0.62381,0.22813,2.58803,0.97877,0.75734,0.00865839,0.00865839,0.00865839
26,20591.9,2.73964,1.12427,0.75197,0.79005,0.57158,0.60153,0.22231,2.58235,0.99749,0.76165,0.00855018,0.00855018,0.00855018
27,21382.4,2.72741,1.09645,0.75285,0.83016,0.59392,0.63903,0.24017,2.52299,0.95427,0.76128,0.00843851,0.00843851,0.00843851
28,22174.3,2.72823,1.11853,0.74889,0.83041,0.59811,0.64166,0.23886,2.5325,0.96466,0.75403,0.00832349,0.00832349,0.00832349
