epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6364.83,1.81569,1.39547,1.04538,0.60794,0.32028,0.34428,0.20388,1.8266,1.43556,1.0543,0.000443936,0.000443936,0.000443936
43,6514.4,1.78042,1.31352,1.04138,0.62144,0.31611,0.34759,0.20904,1.79801,1.4143,1.04506,0.000442569,0.000442569,0.000442569
44,6665.47,1.80256,1.37297,1.04647,0.62125,0.32475,0.35276,0.21139,1.7949,1.41673,1.04559,0.000441202,0.000441202,0.000441202
45,6809.02,1.78211,1.35112,1.0475,0.61609,0.31339,0.3433,0.20211,1.81248,1.42817,1.0548,0.000439834,0.000439834,0.000439834
46,6955.01,1.79653,1.36973,1.04773,0.60072,0.3185,0.34617,0.2069,1.81796,1.45591,1.04523,0.000438467,0.000438467,0.000438467
47,7101.06,1.77573,1.35272,1.0434,0.60665,0.32665,0.35353,0.20777,1.84054,1.42463,1.04735,0.000437099,0.000437099,0.000437099
48,7250.51,1.78048,1.31713,1.04095,0.61273,0.3162,0.35074,0.20892,1.81156,1.41646,1.04868,0.000435732,0.000435732,0.000435732
49,7396.13,1.81522,1.31402,1.03485,0.6423,0.32749,0.35938,0.21575,1.80523,1.3922,1.04658,0.000434365,0.000434365,0.000434365
50,7542.14,1.76142,1.29297,1.03154,0.59649,0.32179,0.34743,0.20837,1.79597,1.42835,1.03794,0.000432997,0.000432997,0.000432997
51,7687.61,1.77754,1.30769,1.03542,0.64598,0.32947,0.35909,0.21507,1.79374,1.38451,1.03731,0.00043163,0.00043163,0.00043163
52,7835.25,1.77368,1.30721,1.04466,0.64368,0.32356,0.36489,0.21829,1.79671,1.38198,1.0428,0.000430262,0.000430262,0.000430262
53,7987.4,1.77546,1.28357,1.0324,0.61298,0.33113,0.36604,0.21786,1.78693,1.418,1.03614,0.000428895,0.000428895,0.000428895
54,8132.91,1.7352,1.30861,1.0313,0.60101,0.3377,0.36297,0.21981,1.78504,1.40587,1.03193,0.000427528,0.000427528,0.000427528
55,8281.98,1.72752,1.27618,1.02425,0.58826,0.35709,0.37856,0.22826,1.77412,1.3471,1.03218,0.00042616,0.00042616,0.00042616
56,8427.08,1.77926,1.26545,1.01518,0.60152,0.33415,0.36877,0.22116,1.78347,1.36965,1.02973,0.000424793,0.000424793,0.000424793
57,8575.61,1.76092,1.25758,1.01991,0.60529,0.35684,0.37672,0.22652,1.77092,1.33598,1.03019,0.000423425,0.000423425,0.000423425
58,8720.3,1.70476,1.24381,1.0204,0.61712,0.34678,0.37858,0.22814,1.77148,1.33376,1.0374,0.000422058,0.000422058,0.000422058
