epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,407.466,3.2214,4.00587,0.82782,0.61173,0.38059,0.38052,0.11623,2.96786,1.48256,0.78434,0.00199575,0.00199575,0.0820382
2,782.7,3.1478,1.67347,0.78338,0.60035,0.38443,0.35262,0.10632,2.98969,1.72391,0.7771,0.00399478,0.00399478,0.0640372
3,1164.94,3.16273,1.63559,0.79054,0.61999,0.44832,0.42442,0.12409,2.98319,1.36314,0.78039,0.0059899,0.0059899,0.0460324
4,1546.1,3.16812,1.58792,0.7896,0.56475,0.37849,0.36799,0.11171,2.94249,1.71901,0.79155,0.00797819,0.00797819,0.0280207
5,1927.62,3.14315,1.56344,0.79084,0.62262,0.43896,0.41722,0.12301,2.885,1.44353,0.78785,0.00995674,0.00995674,0.0099992
6,2307.07,3.12792,1.55003,0.79532,0.68189,0.4361,0.45424,0.141,2.89741,1.43489,0.78819,0.00993906,0.00993906,0.00993906
7,2687.3,3.07038,1.42487,0.78093,0.70866,0.48289,0.49437,0.15345,2.85619,1.2802,0.78241,0.00991232,0.00991232,0.00991232
8,3067.29,2.99903,1.3551,0.785,0.64168,0.42353,0.42253,0.13467,2.89851,1.53301,0.79763,0.00988079,0.00988079,0.00988079
9,3446.69,2.9313,1.29281,0.77754,0.70305,0.50733,0.52051,0.16958,2.77235,1.1821,0.77656,0.00984449,0.00984449,0.00984449
10,3825.82,2.91875,1.26365,0.77545,0.74476,0.51043,0.54007,0.18435,2.76071,1.17838,0.77963,0.00980345,0.00980345,0.00980345
11,4203.21,2.85276,1.23001,0.77536,0.75345,0.53352,0.55461,0.18102,2.73198,1.18248,0.77056,0.00975773,0.00975773,0.00975773
12,4582.57,2.84421,1.21528,0.77264,0.75759,0.53687,0.56906,0.19762,2.65242,1.1347,0.77253,0.00970736,0.00970736,0.00970736
13,4962.78,2.84281,1.19214,0.75849,0.76722,0.56075,0.58798,0.20361,2.66316,1.06868,0.76945,0.00965239,0.00965239,0.00965239
14,5344.61,2.79698,1.15169,0.76006,0.78998,0.5792,0.61399,0.22351,2.57004,1.06756,0.76369,0.00959289,0.00959289,0.00959289
15,5723.84,2.76537,1.14683,0.7594,0.78497,0.57103,0.61034,0.21619,2.58614,1.11445,0.76263,0.00952889,0.00952889,0.00952889
16,6104.61,2.75667,1.14004,0.75787,0.80814,0.57065,0.62433,0.22715,2.58321,1.04193,0.76143,0.00946048,0.00946048,0.00946048
